"id" "lat" "lon" "nrm" "nse" "fut1_0.9" "fut1_0.8" "fut1_0.5" "fut1_0.2" "fut1_0.1" "fut1_0.05" "fut1_0.02" "fut2_0.9" "fut2_0.8" "fut2_0.5" "fut2_0.2" "fut2_0.1" "fut2_0.05" "fut2_0.02"
"119003A" -19.63 147.11 4 0.726372613668769 -90.3873500590273 16.6283914726312 8.96782880377003 19.8140482178084 28.9498016353045 37.7434808540542 50.8529181299799 -50.0048346728834 -34.6350825490912 -8.71004060975984 -2.44753351388197 -2.55630419415475 1.50586971632833 3.22501182419993
"120102A" -19.3719 146.3589 4 0.565208581143338 -2.59778156920705 -0.232294435376985 7.49475146622229 15.4975933507329 21.3615966828239 22.7156576332434 26.6941725769141 -47.1734029560033 -26.5871051887196 -14.2763051148653 -3.30662985576826 2.54945331283183 5.29830050431519 9.73419907309058
"120301B" -21.53 146.86 4 -0.428876953427067 -67.6025841597815 46.5105948991828 64.9017092455744 103.491563105733 114.394341725342 103.885069891714 78.2927543206319 -53.0540341859657 21.1067691422761 12.9108556558334 18.5603559676648 20.6797715346889 16.3593181168829 9.72509797127418
"120304A" -21.45 147.71 4 0.260138953405225 253.906117168472 -16.3653768962961 46.0008788754807 73.066259033018 79.6699221833742 82.9095133885718 86.5889174946016 22.1158582692502 1.39240864697978 25.9043972111661 24.0056255842053 13.8361227602089 6.82029657553647 22.8915410566993
"121002A" -19.94 147.84 4 0.640462704015636 -60.1189249817023 -24.7512952239329 -4.85713968271924 9.5931459061223 13.951885003643 29.0791732185359 45.6256630149157 -85.3958713684231 -29.9809137203668 -19.3406274638481 -11.2861368647258 -5.80462221340528 4.56902436137988 20.8801898790101
"121003A" -20.15 148.15 4 0.570658766698862 -259.551900426237 -39.6406244025442 -2.98876518125996 10.9033479299241 14.8650600590179 20.3489877649554 31.217986427717 -1.6015952449888 -50.3153207913264 -28.9363885586429 -18.2810222638685 -14.142815511712 -4.8158874424491 20.448181871933
"122004A" -20.300381 148.547119 8 0.714207654397187 -31.7456958342721 -9.99430973299024 0.765837827315395 8.91564220519871 8.02981225339598 11.9942368008032 23.314179773057 -35.1826572764845 -27.3534028073404 -16.7035756522574 -7.75107265968862 0.612843504397817 10.0984565175167 21.1228482300128
"124002A" -20.9075 148.7586 8 0.833565565348853 -53.3965170626251 -25.214768042935 -5.85807327829724 5.56775760524499 10.6890499615208 23.9775617521669 35.5507898811751 -53.4065120404759 -36.5925713016525 -16.6188982564558 -7.70583590846691 2.62601231466701 11.8331861365328 24.2401910288336
"125005A" -21.3228 148.8351 8 0.838230864648018 -395.527070989943 -23.6104164471177 -0.827759085401155 17.0574908515171 25.4451738829149 34.5288716976712 35.9709389167212 -80.0676945261417 -34.698534126389 -19.5428865226139 -8.6353909390559 2.38645839614999 12.484696950966 34.8128032004724
"126003A" -21.915676 149.39875 8 0.821221923851846 43.5167937426933 24.1937037216697 28.0296213891306 19.4188661086192 14.0353423792638 13.3108148102467 16.4469144095355 -67.1752454157506 -11.2651521205862 4.95948437700036 10.5236256667088 14.6992570930559 24.6889094234279 24.3082703138034
"129001A" -22.835 150.6653 2 0.475836877901792 31.4687747881773 46.5231214952772 38.1574520239345 23.9407491072595 13.7247625759357 10.7692029219444 6.3715678300639 -74.0152648326419 -13.8916285687733 18.8060724465295 29.7014944519912 24.743223841606 16.3386337598455 19.182422738299
"130004A" -23.8191 150.8206 2 0.332729317419379 -106.866260697635 8.07931391084325 13.8389342342536 23.8447431391353 32.6650839234099 44.5447948483877 62.4720086371835 -163.055570177437 -38.4172392263593 -4.82231966779552 22.4560233596884 41.3248906818693 50.6023857661196 56.6852824884811
"130302A" -25.64 149.79 2 -0.0512995019420666 -194.653960411032 -35.0271396974263 57.2117125122112 78.1051992061743 72.9114481364681 70.2757409343749 106.414376004499 -238.102666746126 -45.9201133108962 23.4932450717935 61.2533493350572 94.1245736419725 119.915687049909 142.36407133413
"130324A" -25.7447 149.3299 2 0.484529733402146 150.00061039059 -31.8090394171926 38.1483557367891 57.0355296088428 66.295339407645 58.7498790255758 79.1343617996927 157.772159856724 -64.9993913832126 28.7395466573748 48.3566516299594 56.8848389546978 60.6627842020803 68.4193384776645
"130403A" -22.0383 149.1286 2 0.727122360601622 53.5263563255005 13.9388869953701 18.3823073317445 17.7259770479822 15.2426406590528 20.0501484373042 17.6772230576479 -45.9645526008262 -18.1397020619906 2.99142834361168 9.80233067543507 15.585478701849 25.7434441412308 31.9304958093432
"130410A" -22.1742 148.3811 2 0.477540453636463 378.54622010894 -14.95129833571 93.7604860459996 101.958099732458 99.0482026971473 94.6831300291134 112.901465114762 243.332474138893 32.5820989346262 69.2450504900279 57.9453825498247 44.9285552873066 32.1409359059265 38.2174110882542
"130413A" -21.7696 148.7869 2 0.669861468269428 -109.473158568883 -33.6862363400896 0.594592150134455 25.9272710959888 31.6852036041779 42.4365110130579 42.4081359004392 3.27731590733853 -34.4113810840395 -3.69887830775962 4.06518237298785 8.54685002285278 17.8861403093232 32.3150446766869
"132001A" -23.99 151.1 2 0.784250958567385 -83.5173021847797 -12.3921165792446 2.358051831237 21.9717668037873 27.1315285960034 26.2750985300445 52.0013874643702 -69.0017171199315 -20.2742137487687 -8.17419725414415 6.59154507542291 20.6571787401 26.1387831917817 39.1588620899701
"135002A" -24.7533 151.5872 2 0.642366871824809 2.8768544580105 -4.40506234967485 26.0809996890493 35.4185945752695 39.5382040588163 43.176896186636 43.3276639633097 15.5360489241935 -30.2858456866055 1.03046092519056 6.66076753314397 10.5115780888287 12.8806880630477 9.77678793709369
"135004A" -24.97 151.89 2 0.706889659089723 -207.764525168453 -6.82077981411138 25.0424437710391 30.2472885411183 31.2909279079424 33.7991939264485 37.8626052946861 -175.32762681165 -43.5605565729329 15.5428694448585 13.021526189512 12.1721819816314 13.2860893170577 17.4504662632304
"136006A" -25.2731 151.5173 2 0.295348545921522 -151.977570284907 -11.9766407890798 46.4651992168405 50.8681232107125 56.6112354758957 61.1811519452731 63.8645922025946 -157.563486383539 -31.8744844793339 18.8175701880655 26.2143545268932 26.1779403940399 33.5886610496343 39.0080081029401
"136202D" -26.301221 152.043779 2 0.798511349098957 -27.2116076147698 1.89590989866849 41.2855071112397 51.5437192295819 50.7073408541982 47.2301614766708 52.8671723018015 198.563710231187 -8.6598197455078 20.334662370703 24.7141386469401 22.991240031278 21.7657136289015 20.1219224258476
"136203A" -26.73635469 151.8136453 2 0.515869466201973 -114.929716607367 1.57504603916015 45.1800710542127 66.3712691151206 69.5746372725878 72.7876841941148 77.2083845022405 -74.8991782228794 -5.69104605500272 22.4981784851002 34.8774117328008 36.6550376154021 31.7826338374335 24.1609339542612
"136208A" -25.902786 151.84375 2 0.425996356147958 -123.119634973698 19.075937496103 61.7957784536067 68.631581394193 64.0429270191312 67.4517540228557 83.5181285847114 20.8523974085353 -6.38520134195485 18.7722687083536 17.2481516083411 15.0928177360347 12.5088773314307 25.5267463564671
"136304A" -26.1816 151.5461 2 0.742563726903457 -249.980456480627 -13.5006493408246 56.2184051251428 67.3272703821626 76.5427147950442 101.150247887728 130.227654906146 -94.4582050430347 -8.52083747983223 29.1027580127651 22.9060964541119 23.2000260933382 33.4086908850074 54.3930005059781
"137101A" -25.0866455 152.2408545 2 0.200977706879584 -155.380822989172 5.95533544052717 49.7263107986002 50.8645988773784 50.410189296812 51.6604613885263 50.2484989801158 -110.68369146152 -26.3233758191554 -1.1457164109739 7.12187450055377 14.0446020124437 16.211562119407 15.2748029945731
"137201A" -25.2662455 152.3687455 2 0.506293644847429 -109.182309577716 29.9817164523234 56.7882952554692 50.2018081941924 39.9682296404624 36.8569584298945 39.5590127165925 -15.9659130346734 -16.5919797415439 -2.44498412302056 10.1717127717741 16.6967189640021 15.3947514056348 7.15531149983584
"138009A" -26.07875 152.7838197 2 0.631652636364755 -114.211472333822 1.8886108613191 7.68750812493461 31.1999643108895 39.3504208595615 39.8092621664478 45.5994519977111 -13.7672422471459 -13.4464911046916 -8.57611701278764 1.62871214561508 7.83859573207022 12.9197279898051 19.1580852201051
"138110A" -26.63 152.7 2 0.801128090685064 -126.638338560571 -5.09228989217559 35.4103068751578 44.989490947475 48.2123856840269 47.2644883038601 44.3520930334185 -67.8924645854297 13.9073173012195 22.4680442547515 26.3944052641122 23.9495494239737 21.3932103978182 17.9512105193028
"138903A" -25.82 152.72 2 0.854129048778714 -131.180436723343 -11.3553895613788 31.8802265032724 47.0359037775014 47.2112047252779 49.2271009269901 45.2967513363821 -46.2585219639545 -18.3748020927012 -6.74755029195062 0.53446818107154 0.120024620745099 3.15768561945767 14.5476397843783
"140002A" -26.0572 153.0426 2 0.680083747178021 -57.0078294860348 -11.6867643016165 -2.34688963544103 9.16787687124371 11.3141511511832 18.8781500846668 22.2996088910473 -24.3176954639314 -1.56023777972344 -5.18540993622298 -7.6143604972582 1.1893943321215 4.02441373742194 9.99728794700055
"141008A" -26.66 153.02 2 0.652175142292804 -22.8267905601441 -1.51570025914677 17.6689677564999 14.9397224671192 15.2977180440446 16.1997173944616 12.8957405764035 -30.5728689182524 -6.52776436851543 7.11390402841228 9.34957027067265 7.48597465734595 4.67350737818489 0.28662350731102
"143007A" -26.8061 152.2711 2 0.636957910557596 -16.3262461175576 -11.2850568504956 20.5811108222477 34.0948182601056 44.1247633862554 55.8725198962363 70.0311723991283 -46.5730180984567 -26.3738270642042 10.6991661632449 23.1679456617585 29.3138981874626 30.4888596018328 23.3445407871638
"143009A" -26.99638563 152.40875 2 0.550647936119087 -128.87433364725 -29.5484819708251 63.6739192572417 96.7319172593801 102.248790383132 97.8401275876463 90.7759544615191 -35.2602967263013 -27.9261966181452 10.174426974441 27.8986478239812 38.3547891771276 39.5902487977124 24.9660689985797
"143107A" -27.6 152.69 2 0.760574372802882 -39.5911349068784 -14.6973551259157 -3.7951617601487 13.7728192828431 28.1379984000338 40.2956912385516 47.6488072802596 -66.9568781356055 -22.7704758986237 6.91083214087011 24.0961591747381 28.6387704090148 29.0833162857706 28.7606437276016
"143110A" -27.82773252 152.51125 2 0.335178378445814 -28.3122148249468 -9.75776158939153 0.040972285235815 17.8434252854683 30.9340495975453 36.0469242261632 42.7050853137749 -62.8428871744966 -19.4579705431539 11.742833616655 20.4806507979264 21.8103269121758 22.1335727345686 19.2796917208089
"143209B" -27.7314 152.3633 2 0.614690001632085 -68.0240535784814 -17.737030704789 -1.27607565248107 16.9405645352331 27.0683823950386 33.6235719718685 39.4359224056217 -79.6623223476627 -26.2107340326292 5.34517028352038 13.5431502274578 16.5858759015225 18.8935614048513 20.1280801010924
"143303A" -26.83875 152.8403 2 0.722136005707667 -17.241356834914 7.4492075684847 16.1944101981037 17.338394178736 17.7125547348653 17.8217549254176 16.9571307438571 -28.4159299827513 -3.62674066895049 8.14885004761502 4.65667524122428 0.90201399017494 -2.00287277517831 -2.6979714076284
"145010A" -28.24625 152.89125 2 -0.151257283356354 -81.3350487839584 -5.96366773144967 14.3716225670004 17.8404335808291 14.4755672141573 17.3935313275818 20.4980086225625 -96.4369862281459 -24.7374983078506 4.06257248519977 7.32549704104669 9.35221161251486 8.47924520876601 9.70481510396207
"145011A" -28.147989 152.57125 2 0.317474189611082 -69.6856462583605 -20.1311709453263 6.64137114253791 17.9755454213186 25.0236458549035 24.8630260893649 33.3368349830033 -69.899225210104 -16.0535845498743 4.82216951704106 23.5028372685564 30.2364686786981 35.6605198514404 43.3042840621197
"145018A" -28.219112 152.608388 2 0.6223639440772 -34.9698117274214 -7.05619689718704 17.0262076956436 26.5733211146153 29.4423229464252 31.1169107290448 32.4738613817324 -20.9359675631501 -11.446380313386 3.29169869053538 7.99964146312023 15.4569329124852 23.6893350040509 35.6708884066503
"145101D" -28.05297 153.04547 2 0.74403344576412 -40.1703811245736 -3.17076155666055 9.58863143301131 11.3353701313592 12.4098755291256 14.1682459903946 21.6264484053067 -73.5227137329336 -13.8049251217186 -3.25752186648061 5.03796675081005 4.94971061552316 4.41133463899571 6.91060711038567
"145102B" -27.91 153.11 2 0.61286470931095 -36.851491561642 -11.3274807633229 8.93595988738459 9.40449213820296 9.26344310491626 9.04508685468817 13.6901662683989 -69.209497803975 -19.2455348915869 1.26465075993145 3.98664982525089 7.09137793593463 4.17533099345912 -2.32153179872596
"145107A" -27.99625 153.15875 2 0.602582742448112 -24.7385368978068 -2.91972682983715 5.7789068527355 9.27079883389568 12.461572313683 15.0614374617037 20.4538227676856 -60.4669123777016 -14.8863177172602 -7.3265147139423 1.21273108252624 -0.151243574147205 -0.42659162622992 0.52896931569621
"146010A" -28.0256055 153.1931055 2 0.385623350265268 -40.646345711214 -4.46175762115305 7.3137911038483 7.3681643271022 7.22135551479156 9.38543571228128 14.6627791828678 -117.105239972914 -15.5480731685547 3.83297847500997 8.11459451894682 5.33767787071607 7.46279127234384 6.89748772023583
"146012A" -28.17875 153.423012 2 0.375713938298725 -33.6244042693161 -9.89487148903171 3.48581546586843 8.98912305827593 8.86283774601544 9.48228278563742 12.087978342381 -47.358503747654 -10.9007149212101 2.00596715322623 6.99772647105729 10.7829916980187 12.988664941549 16.2241717109112
"146095A" -28.149219 153.40375 2 0.876178734683978 -32.2782888572982 -9.39951768524529 -0.128941106342418 6.76533959908893 5.22316052251623 8.92546519877234 14.9221989985852 -58.8410659650193 -9.14530251507476 3.18050036443598 8.82646807783421 9.66610086789579 9.71146606706862 12.5872015332466
"201001" -28.3553 153.292 2 0.362374024178497 -57.4942266979511 -9.53547695762524 13.0437267292548 19.0712393616493 17.5992770640283 15.3329082216211 15.7536666977507 -51.8518096422379 -28.0858797051538 2.88012582269366 6.54637865967385 5.67762653634166 5.7061617641792 -0.223093502996775
"203005" -28.5065 152.9658 2 0.68964222581207 -61.5730192626167 -6.81358778204692 13.3974439877708 24.0032428624024 27.2204216236401 27.9325295333116 32.9175475080871 -69.8139270931839 -40.0198876134527 -8.36960873845184 5.62897148330997 11.3122261329761 15.7885881360677 27.8629478119684
"203010" -28.7381 153.163 2 0.679293507309158 -43.5407570107037 -10.2344662984035 9.62659805879658 16.5483738621366 19.4092042481678 21.3670694689504 23.3355104752541 -43.8583145597349 -31.3348604241707 -0.173896172589935 2.06018031061414 4.78732508816016 6.17618758584086 1.55749306289417
"203030" -29.1116 152.9984 2 0.37493889813101 -62.9409469612414 -16.1948985715515 10.7121019806134 18.7768276336445 24.204260087887 30.1117036689254 32.6574219079585 -58.5700700537721 -44.8674294696092 -25.8691012349972 -3.81620240322481 10.4314275424137 25.1008796210486 38.8144832937672
"204002" -28.89 152.56 2 0.829938500413885 -98.5274888842543 -19.9273908464093 20.1624796019227 36.1454845632667 39.9111446201963 37.9390791507752 40.3010254911687 -57.7168816853171 -38.1434887891965 -4.26378233380555 11.6451234911021 27.4362865611199 36.4287492692196 51.865105179033
"204007" -29.51 152.68 2 0.572540743233664 -64.6438143677358 -3.13039988106597 21.990821756174 34.3079350472024 42.8006586525871 49.2689363342071 58.5387921988495 -60.5518100248898 -41.2229513404337 -8.6434100971749 13.3936864264072 28.9658033422399 46.4384759183465 77.2735955795828
"204014" -29.6947 152.1049 2 0.632492693408518 -32.3005828358752 -11.1588492942262 15.2507438694699 31.3508625456283 44.9280744196284 59.2092100555215 79.3442183520463 -133.923149180293 -38.3979427484795 -2.84872823811294 25.9237188122552 43.5196148843176 58.8905082866301 88.6978252263097
"204017" -30.3073 152.7135 2 0.449222257613577 -6.21542849104908 -0.960119310578142 6.14672681459839 8.81671183313048 13.4321320625421 13.418769774312 13.9048273871803 -33.3608438304829 -16.2839602600392 2.28343245084053 11.6875130219033 13.1010314564363 14.9052433543611 9.84590407387272
"204025" -30.2544 153.0323 2 0.86640526520312 -42.9022747236122 -12.3756250964102 0.245833012881617 5.51170225118884 9.49080901051576 12.4057536200603 11.7818100100105 -41.2847416465574 -22.3706095408373 -5.18804863366776 5.0692403690675 10.3402392978088 14.8774838579962 13.0052105313966
"204030" -30.2603 152.0083 2 0.382029766364902 -46.4412776009502 -12.336676993264 10.5586115749782 31.3416073127105 39.7072976779912 48.1391309056319 65.9709442583994 -92.1703310893603 -33.9120935939002 -8.25832809395905 17.1137497496779 28.1313789535204 45.2696912647102 63.9065014091442
"204036" -28.9341 152.2171 2 0.391953218485135 -59.5407412026652 -10.7755220184078 13.3957368625414 29.2409488014294 32.5029979030421 34.0004850627479 27.7853462080668 -84.7492977865272 -31.6744144165208 0.45823556299247 16.3032641339927 22.7054443136944 32.86907434158 37.4274841835581
"204037" -30.0938 152.6282 2 0.405864125857521 -72.5101880931296 -18.0845469727856 18.3921443504942 23.5862354676417 27.9237587233884 28.7502200463854 25.6719934874543 -108.700899447519 -38.9829629872822 -8.69848134860089 12.1549204852182 18.9122222079064 22.5527074506466 29.849178117785
"204039" -28.468 152.1978 2 0.61842029444942 -94.0729709067732 -8.95521496040189 37.6277429408576 46.8909120795216 47.2600799081467 50.2190833395974 41.5898863056916 -120.796740926908 -47.7000322685493 11.1137808856804 22.9485095692133 32.9384401023797 41.627696359359 44.3088259398874
"204041" -29.7242 152.8092 2 0.552589793461433 -31.1048682088335 -8.21904477080774 -2.45591180973128 2.36136363077367 5.33386868016122 6.83542975286046 4.94202617385173 -74.8776899830073 -44.56051142692 -24.3849998624836 -12.0451612733583 0.35800874538358 13.9796440411739 26.0517538400815
"204046" -29.0573 152.3849 2 0.808536042189306 -75.880018375851 -8.04873765942058 18.1368359478478 22.9095743804044 30.2145332859938 33.7623803407281 40.1311264765801 -123.027960214466 -36.7334593275577 -2.91122517240349 14.7428563792318 30.1034268563058 44.9077970641305 59.3542462735484
"204051" -28.7211 152.4174 2 0.771667583630718 -113.780518923702 -13.5189007344882 23.1358926836708 33.5196689748424 34.3648347430877 32.9953388853891 37.6466078347033 -75.74109674409 -42.4557067001958 -5.54981072989598 11.5438396731874 26.6262692786717 32.9263619768892 49.7530799493296
"204056" -29.4864 152.4456 2 0.769973440009413 -27.8024270898118 -13.9129194749886 6.08226064449346 20.4771864001382 28.0148712279596 33.4450975600707 38.6120236115143 -60.396169760679 -29.906669354581 -5.20362456656814 9.82224724753472 20.7604685199695 35.1869950099283 49.3913317860026
"204906" -30.07 152.98 2 0.854442767533811 -45.1777675122505 -9.65800016519394 6.09018667055203 6.97108817317481 12.3182757433038 10.269992450447 8.58592520908257 -63.5768270663119 -24.8840369509502 -1.97269974876001 11.9325998779824 17.97529765174 22.4684252270924 16.8165056678389
"206009" -31.1878 151.8291 2 0.400072037939381 7.97307016365755 20.0827009741649 30.3056240426203 26.2434962039671 24.683697627407 19.9698249478276 14.4545081188883 -68.8439030181301 -38.1689833322011 -20.9253677109735 -13.0822239734113 -8.1144774777151 2.11149846924205 11.4722001401123
"206014" -30.47635697 152.028857 2 0.305679507283874 -38.8405187523627 11.2018405019836 29.1309976996913 37.1294252111416 38.210391554805 41.6358463922385 40.7000320085124 -92.0721068043213 -29.526374599103 9.79387117540965 33.2116788882473 37.3700152930881 41.9743988565441 58.3675049063703
"206018" -31.05125 151.76625 2 0.134547001498611 -71.4510093651367 40.7604653054478 29.4095572333679 34.4079082921272 38.6033141926842 38.3684299030368 33.5035133202506 -76.4519332940246 -47.8459637914978 -25.225028665075 -14.6232459238032 -8.1250582953828 -0.743157225632499 16.226163152738
"206025" -30.681 151.7133 2 0.453263348820609 -211.40401196561 -7.43772780815743 18.3478497194344 28.6946082793068 31.5291458397934 43.3778079036541 60.7413144807167 -120.139529663655 -55.622197965533 -18.5411257162948 10.0720835222656 18.3773880175076 31.472219625651 53.504158990526
"207004" -31.4241 152.4697 2 0.435614691096589 -32.7474876897891 -1.90022623241824 19.3945042815206 18.1349719111533 12.9153250056516 6.38633118412273 4.19238043711911 -53.4939611079877 -34.4260617303771 -21.2916173740798 -15.1696895910078 -12.3140953305751 -9.84600951677545 -6.77073931984999
"207013" -31.481 152.4478 2 0.652765011615064 -38.6191041934177 -1.37297647417652 16.7065454491641 17.5678027543759 17.5388909025758 15.4163875044887 14.5140282387623 -61.8795718411171 -40.9694320205641 -30.4163127658639 -25.2714900873634 -19.1913247893519 -11.9543454982232 -2.59421768252564
"207014" -31.3326 152.7404 2 0.615175655767396 2.56301137695457 9.1461821234794 16.0002229854422 16.3653438275473 11.2984430015458 12.8312881918585 12.722583011154 -15.1723793475768 -15.1033027846396 -5.02912872450564 -0.180908767910831 1.6004436943031 5.56665750456389 7.57575095408889
"207015" -31.3714 152.2442 2 0.590199489599152 -30.8122431579519 3.76736497395516 37.6959955674529 28.265938211412 22.5788472616674 15.1368146792043 11.91364401565 -65.8006288884759 -37.5988941699522 -25.914708904239 -19.8909957259848 -17.1179196513122 -14.7110371601007 -11.5548231676545
"208003" -31.8981 152.0956 2 0.765665642690134 -24.3386343084372 3.3775975607769 26.6783542224012 25.4895089731488 19.2417378508439 16.3892168294208 9.41568961284475 -49.2302253910184 -23.1955707373215 -18.7412568263797 -8.507643570868 -1.4870316628762 5.7502329288512 9.18300054965691
"208004" -31.92 152.31 2 0.7199417139816 -19.9571252487749 15.5260668335895 29.9859020206798 27.9705833663592 22.3857916612325 19.0002628258078 12.5523854038171 -53.9557261422462 -41.618537525079 -20.6849652004028 -7.7906278650944 -1.7376535384634 3.39505530834665 6.7684781256046
"208005" -31.779 152.0746 2 0.579729446988778 -33.7255621352893 5.71456368783584 22.1873317262462 23.536258042106 16.6373713906382 14.1676746017181 9.98640347784907 -64.3834339394117 -43.2641961055112 -29.4956972289151 -21.0281110676043 -16.0185095259068 -11.6119051691436 -6.042233379341
